SiteID,ProjectCode,TesterID,DATE,TIME,LOT NAME,LOGIN MODE,STOP TIME,RESTART TIME,DOWN TIME,KEYWORD,STATUS,ERROR CODE,ERROR TYPE,ERROR MESSAGE,MESSAGE
MI_X,X123,FFXX,29/05/2018,6:34:57,MTAXMC18500517,OPERATOR,6:34:57,6:35:38,41,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,6:39:04,MTAXMC18500517,OPERATOR,6:39:04,6:39:23,19,WARNING,,15,Input Stacker,(15)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,6:43:06,MTAXMC18500517,OPERATOR,6:43:06,6:43:23,17,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,6:50:54,MTAXMC18500517,OPERATOR,6:50:54,6:51:27,33,WARNING,,17,Input Stacker,(17)Pick Unit Continous Fail,
MI_X,X123,FFXX,29/05/2018,6:51:12,MTAXMC18500517,OPERATOR,6:51:12,6:51:27,15,WARNING,,5,PnP1,(5)Unload Vacumn Switch 5 Not ON,
MI_X,X123,FFXX,29/05/2018,6:54:53,MTAXMC18500517,OPERATOR,6:54:53,6:57:19,146,WARNING,,702,TC1,(702)Station B module Low Count,
MI_X,X123,FFXX,29/05/2018,6:57:19,MTAXMC18500517,OPERATOR,6:57:19,6:57:19,0,WARNING,,702,TC1,(702)Station B module Low Count,
MI_X,X123,FFXX,29/05/2018,6:57:43,MTAXMC18500517,OPERATOR,6:57:43,6:59:01,78,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,6:59:59,MTAXMC18500517,OPERATOR,,,,PRODUCTION TIME,4:03:10,,,,Production TIME:04:03:10
MI_X,X123,FFXX,29/05/2018,6:59:59,MTAXMC18500517,OPERATOR,,,,DOWN TIME,1:49:27,,,,Down TIME:01:49:27
MI_X,X123,FFXX,29/05/2018,6:59:59,MTAXMC18500517,OPERATOR,,,,IDLE TIME,0:00:02,,,,IDLE TIME:00:00:02
MI_X,X123,FFXX,29/05/2018,7:05:45,MTAXMC18500517,OPERATOR,7:05:45,7:08:18,153,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,7:14:20,MTAXMC18500517,OPERATOR,7:14:20,7:14:46,26,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,7:19:19,MTAXMC18500517,OPERATOR,7:19:19,7:25:08,349,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,7:20:58,MTAXMC18500517,OPERATOR,7:20:58,7:25:08,250,WARNING,,103,TC1,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:21:25,MTAXMC18500517,OPERATOR,7:21:25,7:25:08,223,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:23:28,MTAXMC18500517,OPERATOR,7:23:28,7:25:08,100,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,7:27:09,MTAXMC18500517,OPERATOR,7:27:09,7:27:31,22,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:27:09,MTAXMC18500517,OPERATOR,7:27:09,7:27:31,22,WARNING,,103,TC1,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:29:45,MTAXMC18500517,OPERATOR,7:29:45,7:29:53,8,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:29:53,MTAXMC18500517,OPERATOR,7:29:53,7:29:53,0,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:31:55,MTAXMC18500517,OPERATOR,7:31:55,7:32:07,12,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:32:07,MTAXMC18500517,OPERATOR,7:32:07,7:32:07,0,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:34:09,MTAXMC18500517,OPERATOR,7:34:09,7:34:15,6,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:34:15,MTAXMC18500517,OPERATOR,7:34:15,7:34:15,0,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:36:16,MTAXMC18500517,OPERATOR,7:36:16,7:36:57,41,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:36:34,MTAXMC18500517,OPERATOR,7:36:34,7:36:56,22,ERROR,,13,TC1,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,7:42:36,MTAXMC18500517,OPERATOR,7:42:36,7:42:44,8,WARNING,,102,TC3,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:57:25,MTAXMC18500517,OPERATOR,7:57:25,7:57:37,12,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:59:29,MTAXMC18500517,OPERATOR,7:59:29,7:59:36,7,WARNING,,702,TC2,(702)Station B module Low Count,
MI_X,X123,FFXX,29/05/2018,7:59:38,MTAXMC18500517,OPERATOR,7:59:38,8:00:13,35,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,7:59:59,MTAXMC18500517,OPERATOR,,,,PRODUCTION TIME,4:52:24,,,,Production TIME:04:52:24
MI_X,X123,FFXX,29/05/2018,7:59:59,MTAXMC18500517,OPERATOR,,,,DOWN TIME,2:00:13,,,,Down TIME:02:00:13
MI_X,X123,FFXX,29/05/2018,7:59:59,MTAXMC18500517,OPERATOR,,,,IDLE TIME,0:00:02,,,,IDLE TIME:00:00:02
MI_X,X123,FFXX,29/05/2018,8:00:31,MTAXMC18500517,OPERATOR,8:00:31,8:04:54,263,WARNING,,702,TC3,(702)Station B module Low Count,
MI_X,X123,FFXX,29/05/2018,8:01:57,MTAXMC18500517,OPERATOR,8:01:57,8:04:54,177,ERROR,,13,TC3,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,8:04:54,MTAXMC18500517,OPERATOR,8:04:54,8:04:54,0,ERROR,,13,TC3,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,8:04:54,MTAXMC18500517,OPERATOR,8:04:54,8:04:54,0,WARNING,,702,TC3,(702)Station B module Low Count,
MI_X,X123,FFXX,29/05/2018,8:07:12,MTAXMC18500517,OPERATOR,8:07:12,8:11:38,266,ERROR,,13,TC3,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,8:11:38,MTAXMC18500517,OPERATOR,8:11:38,8:11:41,3,ERROR,,13,TC3,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,8:11:41,MTAXMC18500517,OPERATOR,8:11:41,8:11:49,8,ERROR,,13,TC3,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,8:13:20,MTAXMC18500517,OPERATOR,8:13:20,8:13:25,5,WARNING,,4,Output Stacker,(4)Loaded Tray Full,
MI_X,X123,FFXX,29/05/2018,8:16:32,MTAXMC18500517,OPERATOR,8:16:32,8:17:22,50,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,8:16:54,MTAXMC18500517,OPERATOR,8:16:54,8:17:22,28,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:20:55,MTAXMC18500517,OPERATOR,8:20:55,8:21:41,46,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,8:21:15,MTAXMC18500517,OPERATOR,8:21:15,8:21:41,26,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:21:41,MTAXMC18500517,OPERATOR,8:21:41,8:21:41,0,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:36:25,MTAXMC18500517,OPERATOR,8:36:25,8:36:40,15,WARNING,,35,Output Stacker,(35)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,8:37:59,MTAXMC18500517,OPERATOR,8:37:59,8:38:12,13,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,8:40:36,MTAXMC18500517,OPERATOR,8:40:36,8:45:01,265,WARNING,,15,Input Stacker,(15)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,8:44:40,MTAXMC18500517,OPERATOR,8:44:40,8:45:01,21,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,8:44:49,MTAXMC18500517,OPERATOR,8:44:49,8:45:01,12,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:45:01,MTAXMC18500517,OPERATOR,8:45:01,8:45:02,1,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:45:02,MTAXMC18500517,OPERATOR,8:45:02,8:45:18,16,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:45:14,MTAXMC18500517,OPERATOR,8:45:14,8:45:19,5,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,8:45:19,MTAXMC18500517,OPERATOR,8:45:19,8:45:30,11,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:45:20,MTAXMC18500517,OPERATOR,8:45:20,8:45:30,10,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,8:45:30,MTAXMC18500517,OPERATOR,8:45:30,8:49:10,220,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:46:29,MTAXMC18500517,OPERATOR,,,,END,,,,,END
MI_X,X123,FFXX,29/05/2018,8:46:29,MTAXMC18500517,OPERATOR,,,,RETEST START,1,,,,RETEST 1 START
MI_X,X123,FFXX,29/05/2018,8:46:53,MTAXMC18500517,OPERATOR,8:46:53,8:49:10,137,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:49:10,MTAXMC18500517,OPERATOR,8:49:10,8:49:10,0,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:49:10,MTAXMC18500517,OPERATOR,8:49:10,8:49:36,26,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:49:18,MTAXMC18500517,OPERATOR,8:49:18,8:49:36,18,WARNING,,40,Output Stacker,(40)Unknown Error,
MI_X,X123,FFXX,29/05/2018,8:49:36,MTAXMC18500517,OPERATOR,8:49:36,8:49:41,5,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:49:36,MTAXMC18500517,OPERATOR,8:49:36,8:49:36,0,WARNING,,40,Output Stacker,(40)Unknown Error,
MI_X,X123,FFXX,29/05/2018,8:49:37,MTAXMC18500517,OPERATOR,8:49:37,8:49:41,4,WARNING,,40,Output Stacker,(40)Unknown Error,
MI_X,X123,FFXX,29/05/2018,8:49:41,MTAXMC18500517,OPERATOR,8:49:41,8:50:53,72,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:49:59,MTAXMC18500517,OPERATOR,8:49:59,8:50:53,54,WARNING,,21,PnP1,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,8:50:36,MTAXMC18500517,OPERATOR,8:50:36,8:50:53,17,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:50:53,MTAXMC18500517,OPERATOR,8:50:53,8:50:53,0,WARNING,,21,PnP1,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,8:50:53,MTAXMC18500517,OPERATOR,8:50:53,8:50:53,0,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:50:54,MTAXMC18500517,OPERATOR,8:50:54,8:51:52,58,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:51:04,MTAXMC18500517,OPERATOR,8:51:04,8:51:52,48,WARNING,,13,PnP3,(13)Load Vacumn Switch 11 Not ON,
MI_X,X123,FFXX,29/05/2018,8:51:26,MTAXMC18500517,OPERATOR,8:51:26,8:51:52,26,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:51:53,MTAXMC18500517,OPERATOR,8:51:53,8:52:54,61,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:52:22,MTAXMC18500517,OPERATOR,8:52:22,8:52:54,32,WARNING,,13,PnP2,(13)Load Vacumn Switch 11 Not ON,
MI_X,X123,FFXX,29/05/2018,8:52:44,MTAXMC18500517,OPERATOR,8:52:44,8:52:54,10,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:52:54,MTAXMC18500517,OPERATOR,8:52:54,8:53:57,63,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:53:27,MTAXMC18500517,OPERATOR,8:53:27,8:53:57,30,WARNING,,21,PnP2,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,8:53:47,MTAXMC18500517,OPERATOR,8:53:47,8:53:57,10,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:53:57,MTAXMC18500517,OPERATOR,8:53:57,8:53:58,1,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:53:59,MTAXMC18500517,OPERATOR,8:53:59,8:57:57,238,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:57:05,MTAXMC18500517,OPERATOR,8:57:05,8:57:57,52,WARNING,,21,PnP2,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,8:57:49,MTAXMC18500517,OPERATOR,8:57:49,8:57:57,8,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:57:58,MTAXMC18500517,OPERATOR,8:57:58,8:59:00,62,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:58:32,MTAXMC18500517,OPERATOR,8:58:32,8:59:00,28,WARNING,,21,PnP1,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,8:58:44,MTAXMC18500517,OPERATOR,8:58:44,8:59:00,16,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,8:59:01,MTAXMC18500517,OPERATOR,8:59:01,9:07:36,515,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,8:59:59,MTAXMC18500517,OPERATOR,,,,PRODUCTION TIME,5:29:20,,,,Production TIME:05:29:20
MI_X,X123,FFXX,29/05/2018,8:59:59,MTAXMC18500517,OPERATOR,,,,DOWN TIME,2:23:16,,,,Down TIME:02:23:16
MI_X,X123,FFXX,29/05/2018,8:59:59,MTAXMC18500517,OPERATOR,,,,IDLE TIME,0:00:02,,,,IDLE TIME:00:00:02
MI_X,X123,FFXX,29/05/2018,9:03:59,MTAXMC18500517,OPERATOR,9:03:59,9:07:36,217,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,9:07:36,MTAXMC18500517,OPERATOR,9:07:36,9:07:37,1,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:07:36,MTAXMC18500517,OPERATOR,9:07:36,9:07:37,1,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,9:07:37,MTAXMC18500517,OPERATOR,9:07:37,9:14:10,393,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:09:59,MTAXMC18500517,OPERATOR,9:09:59,9:14:10,251,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,9:10:44,MTAXMC18500517,OPERATOR,9:10:44,9:14:10,206,WARNING,,17,PnP2,(17)Load Vacumn Switch 7 Not ON,
MI_X,X123,FFXX,29/05/2018,9:12:53,MTAXMC18500517,OPERATOR,9:12:53,9:14:10,77,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:14:10,MTAXMC18500517,OPERATOR,9:14:10,9:14:11,1,WARNING,,17,PnP2,(17)Load Vacumn Switch 7 Not ON,
MI_X,X123,FFXX,29/05/2018,9:14:10,MTAXMC18500517,OPERATOR,9:14:10,9:20:14,364,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:14:10,MTAXMC18500517,OPERATOR,9:14:10,9:14:10,0,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,9:14:25,MTAXMC18500517,OPERATOR,9:14:25,9:15:54,89,WARNING,,2,PnP2,(2)Unload Vacumn Switch 2 Not ON,
MI_X,X123,FFXX,29/05/2018,9:14:29,MTAXMC18500517,OPERATOR,9:14:29,9:15:54,85,WARNING,,22,PnP3,(22)Load Vacumn Switch 2 Not ON,
MI_X,X123,FFXX,29/05/2018,9:15:19,MTAXMC18500517,OPERATOR,9:15:19,9:15:54,35,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:18:43,MTAXMC18500517,OPERATOR,9:18:43,9:20:14,91,ERROR,,13,TC1,(13)Emergency Stop Triggered,
MI_X,X123,FFXX,29/05/2018,9:20:14,MTAXMC18500517,OPERATOR,9:20:14,9:20:15,1,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:20:15,MTAXMC18500517,OPERATOR,9:20:15,9:22:29,134,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:21:44,MTAXMC18500517,OPERATOR,9:21:44,9:22:29,45,WARNING,,23,PnP1,(23)Load Vacumn Switch 1 Not ON,
MI_X,X123,FFXX,29/05/2018,9:22:04,MTAXMC18500517,OPERATOR,9:22:04,9:22:29,25,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:22:30,MTAXMC18500517,OPERATOR,9:22:30,9:24:37,127,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:23:58,MTAXMC18500517,OPERATOR,9:23:58,9:24:37,39,WARNING,,18,PnP2,(18)Load Vacumn Switch 6 Not ON,
MI_X,X123,FFXX,29/05/2018,9:24:29,MTAXMC18500517,OPERATOR,9:24:29,9:24:37,8,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:24:38,MTAXMC18500517,OPERATOR,9:24:38,9:25:49,71,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:25:10,MTAXMC18500517,OPERATOR,9:25:10,9:25:49,39,WARNING,,21,PnP2,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,9:25:41,MTAXMC18500517,OPERATOR,9:25:41,9:25:49,8,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:25:49,MTAXMC18500517,OPERATOR,9:25:49,9:28:13,144,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:26:07,MTAXMC18500517,OPERATOR,9:26:07,9:26:46,39,WARNING,,18,PnP3,(18)Load Vacumn Switch 6 Not ON,
MI_X,X123,FFXX,29/05/2018,9:26:26,MTAXMC18500517,OPERATOR,9:26:26,9:26:46,20,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:27:37,MTAXMC18500517,OPERATOR,9:27:37,9:28:13,36,WARNING,,17,PnP3,(17)Load Vacumn Switch 7 Not ON,
MI_X,X123,FFXX,29/05/2018,9:27:56,MTAXMC18500517,OPERATOR,9:27:56,9:28:13,17,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:28:13,MTAXMC18500517,OPERATOR,9:28:13,9:29:49,96,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:28:25,MTAXMC18500517,OPERATOR,,,,RETEST END,,,,,RETEST 1 END
MI_X,X123,FFXX,29/05/2018,9:28:25,MTAXMC18500517,OPERATOR,,,,RETEST START,2,,,,RETEST 2 START
MI_X,X123,FFXX,29/05/2018,9:28:44,MTAXMC18500517,OPERATOR,9:28:44,9:29:49,65,WARNING,,20,PnP3,(20)Load Vacumn Switch 4 Not ON,
MI_X,X123,FFXX,29/05/2018,9:29:01,MTAXMC18500517,OPERATOR,9:29:01,9:29:49,48,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:29:02,MTAXMC18500517,OPERATOR,9:29:02,9:29:49,47,ERROR,,32,Output Stacker,(32)YAMAHA 2 Disconnected,
MI_X,X123,FFXX,29/05/2018,9:29:49,MTAXMC18500517,OPERATOR,9:29:49,9:29:55,6,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:29:52,MTAXMC18500517,OPERATOR,9:29:52,9:29:55,3,ERROR,,7,Shuttle,(7)YAMAHA 2 Program Run Fail,
MI_X,X123,FFXX,29/05/2018,9:29:55,MTAXMC18500517,OPERATOR,,,,INITIALIZE START,,,,,INITIALIZE_START
MI_X,X123,FFXX,29/05/2018,9:29:56,MTAXMC18500517,OPERATOR,9:29:56,9:30:46,50,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:30:03,MTAXMC18500517,OPERATOR,,,,INITIALIZE END,,,,,INITIALIZE_END
MI_X,X123,FFXX,29/05/2018,9:30:46,MTAXMC18500517,OPERATOR,9:30:46,9:32:10,84,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:31:50,MTAXMC18500517,OPERATOR,9:31:50,9:32:10,20,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,9:31:50,MTAXMC18500517,OPERATOR,9:31:50,9:32:10,20,WARNING,,102,TC2,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,9:32:10,MTAXMC18500517,OPERATOR,9:32:10,9:38:23,373,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:37:29,MTAXMC18500517,OPERATOR,9:37:29,9:38:23,54,WARNING,,18,PnP1,(18)Load Vacumn Switch 6 Not ON,
MI_X,X123,FFXX,29/05/2018,9:37:50,MTAXMC18500517,OPERATOR,9:37:50,9:38:23,33,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:38:24,MTAXMC18500517,OPERATOR,9:38:24,9:39:24,60,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:38:56,MTAXMC18500517,OPERATOR,9:38:56,9:39:23,27,WARNING,,22,PnP2,(22)Load Vacumn Switch 2 Not ON,
MI_X,X123,FFXX,29/05/2018,9:39:16,MTAXMC18500517,OPERATOR,9:39:16,9:39:23,7,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:39:24,MTAXMC18500517,OPERATOR,9:39:24,9:41:27,123,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:39:43,MTAXMC18500517,OPERATOR,9:39:43,9:41:27,104,WARNING,,20,PnP1,(20)Load Vacumn Switch 4 Not ON,
MI_X,X123,FFXX,29/05/2018,9:39:45,MTAXMC18500517,OPERATOR,9:39:45,9:41:27,102,WARNING,,4,PnP3,(4)Unload Vacumn Switch 4 Not ON,
MI_X,X123,FFXX,29/05/2018,9:40:20,MTAXMC18500517,OPERATOR,9:40:20,9:41:27,67,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:41:27,MTAXMC18500517,OPERATOR,9:41:27,9:41:27,0,WARNING,,20,PnP1,(20)Load Vacumn Switch 4 Not ON,
MI_X,X123,FFXX,29/05/2018,9:41:27,MTAXMC18500517,OPERATOR,9:41:27,9:41:27,0,WARNING,,4,PnP3,(4)Unload Vacumn Switch 4 Not ON,
MI_X,X123,FFXX,29/05/2018,9:41:27,MTAXMC18500517,OPERATOR,9:41:27,9:41:45,18,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:41:27,MTAXMC18500517,OPERATOR,9:41:27,9:41:45,18,WARNING,,22,PnP1,(22)Load Vacumn Switch 2 Not ON,
MI_X,X123,FFXX,29/05/2018,9:41:27,MTAXMC18500517,OPERATOR,9:41:27,9:41:45,18,WARNING,,6,PnP3,(6)Unload Vacumn Switch 6 Not ON,
MI_X,X123,FFXX,29/05/2018,9:41:43,MTAXMC18500517,OPERATOR,9:41:43,9:42:12,29,WARNING,,18,PnP2,(18)Load Vacumn Switch 6 Not ON,
MI_X,X123,FFXX,29/05/2018,9:41:45,MTAXMC18500517,OPERATOR,9:41:45,9:42:12,27,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:41:51,MTAXMC18500517,OPERATOR,9:41:51,9:42:12,21,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,9:41:59,MTAXMC18500517,OPERATOR,9:41:59,9:42:12,13,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,9:42:12,MTAXMC18500517,OPERATOR,9:42:12,9:42:20,8,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,9:42:12,MTAXMC18500517,OPERATOR,9:42:12,9:42:20,8,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:42:20,MTAXMC18500517,OPERATOR,9:42:20,9:44:38,138,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,9:44:12,MTAXMC18500517,OPERATOR,9:44:12,9:44:38,26,WARNING,,102,TC1,(102)Tester Station 1 No Respond For Long Time,
